timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,"euclidean_distance
","predictions
",distance_weighted
2011-08-25,500.595,500.595,483.626,500.595,447.5833,3030173,0,1,,,
2011-08-26,492.111,492.111,483.626,492.111,439.9977,786713,0,1,,,
2011-09-05,492.111,492.111,483.626,492.111,439.9977,898680,0,1,,,
2011-09-06,483.626,492.111,483.626,483.626,432.4113,874519,0,1,,,
2011-09-07,500.595,500.595,483.626,500.595,447.5833,5676712,0,1,,,
2011-09-08,509.08,517.565,492.111,509.08,455.1697,4960125,0,1,,,
2011-09-09,500.595,509.08,492.111,500.595,447.5833,1250491,0,1,,,
2011-09-12,483.626,492.111,475.141,483.626,432.4113,2159190,0,1,,,
2011-09-13,475.141,492.111,475.141,475.141,424.8248,6304315,0,1,,,
2011-09-14,466.657,483.626,458.172,466.657,417.2392,4626583,0,1,,,
2011-09-15,500.595,500.595,466.657,500.595,447.5833,12202604,0,1,,,
2011-09-16,500.595,509.08,483.626,500.595,447.5833,7055082,0,1,,,
2011-09-19,492.111,500.595,475.141,492.111,439.9977,2201619,0,1,,,
2011-09-20,492.111,492.111,475.141,492.111,439.9977,1789700,0,1,,,
2011-09-21,483.626,492.111,475.141,483.626,432.4113,790249,0,1,,,
2011-09-22,432.718,475.141,419.991,432.718,386.8943,5395028,0,1,,,
2011-09-23,419.991,432.718,411.506,419.991,375.515,2288835,0,1,,,
2011-09-26,394.537,419.991,381.81,394.537,352.7565,2360730,0,1,,,
2011-09-27,424.233,424.233,398.779,424.233,379.3078,3882299,0,1,,,
2011-09-28,424.233,432.718,419.991,424.233,379.3078,1135578,0,1,,,
2011-09-29,432.718,432.718,415.749,432.718,386.8943,2828044,0,1,,,
2011-09-30,432.718,441.203,424.233,432.718,386.8943,2021883,0,1,,,
2011-10-03,407.264,415.749,407.264,407.264,364.1358,2175101,0,1,,,
2011-10-04,386.052,407.264,386.052,386.052,345.1701,2533394,0,1,,,
2011-10-05,390.295,394.537,386.052,390.295,348.9638,460242,0,1,,,
2011-10-06,415.749,415.749,398.779,415.749,371.7222,1420209,0,1,,,
2011-10-07,403.022,424.233,403.022,403.022,360.343,1360690,0,1,,,
2011-10-10,411.506,411.506,403.022,411.506,367.9286,478510,0,1,,,
2011-10-11,419.991,424.233,415.749,419.991,375.515,1377191,0,1,,,
2011-10-12,449.687,449.687,415.749,449.687,402.0663,7945512,0,1,,,
2011-10-13,458.172,466.657,432.718,458.172,409.6527,8640884,0,1,,,
2011-10-14,458.172,458.172,441.203,458.172,409.6527,1373655,0,1,,,
2011-10-17,475.141,492.111,449.687,475.141,424.8248,26001028,0,1,,,
2011-10-18,449.687,458.172,432.718,449.687,402.0663,6024399,0,1,,,
2011-10-19,458.172,458.172,441.203,458.172,409.6527,1527462,0,1,,,
2011-10-20,449.687,449.687,432.718,449.687,402.0663,1576373,0,1,,,
2011-10-21,441.203,449.687,441.203,441.203,394.4807,1040112,0,1,,,
2011-10-24,432.718,458.172,432.718,432.718,386.8943,3047852,0,1,,,
2011-10-25,441.203,441.203,432.718,441.203,394.4807,3423824,0,1,,,
2011-10-26,449.687,458.172,432.718,449.687,402.0663,11665753,0,1,,,
2011-10-27,458.172,466.657,441.203,458.172,409.6527,9365132,0,1,,,
2011-10-28,458.172,466.657,449.687,458.172,409.6527,1863362,0,1,,,
2011-10-31,449.687,458.172,432.718,449.687,402.0663,2818025,0,1,,,
2011-11-01,432.718,441.203,419.991,432.718,386.8943,2217530,0,1,,,
2011-11-02,432.718,432.718,419.991,432.718,386.8943,6421586,0,1,,,
2011-11-03,415.749,424.233,415.749,415.749,371.7222,2338926,0,1,,,
2011-11-04,419.991,432.718,419.991,419.991,375.515,7481734,0,1,,,
2011-11-07,411.506,419.991,411.506,411.506,367.9286,882180,0,1,,,
2011-11-08,419.991,424.233,411.506,419.991,375.515,3634204,0,1,,,
2011-11-09,424.233,432.718,419.991,424.233,379.3078,33347224,0,1,,,
2011-11-10,415.749,419.991,407.264,415.749,371.7222,8640884,0,1,,,
2011-11-11,419.991,424.233,411.506,419.991,375.515,39072848,0,1,,,
2011-11-14,419.991,424.233,411.506,419.991,375.515,5307812,0,1,,,
2011-11-15,419.991,419.991,411.506,419.991,375.515,2395498,0,1,,,
2011-11-16,415.749,419.991,411.506,415.749,371.7222,1245777,0,1,,,
2011-11-17,407.264,415.749,403.022,407.264,364.1358,5049699,0,1,,,
2011-11-18,407.264,407.264,398.779,407.264,364.1358,3448575,0,1,,,
2011-11-21,403.022,407.264,394.537,403.022,360.343,4032570,0,1,,,
2011-11-22,394.537,403.022,390.295,394.537,352.7565,3119157,0,1,,,
2011-11-23,390.295,403.022,386.052,390.295,348.9638,3570560,0,1,,,
2011-11-24,394.537,394.537,386.052,394.537,352.7565,1525694,0,1,,,
2011-11-25,390.295,394.537,386.052,390.295,348.9638,1109060,0,1,,,
2011-11-28,390.295,394.537,381.81,390.295,348.9638,12926263,0,1,,,
2011-11-29,381.81,390.295,377.568,381.81,341.3773,8082229,0,1,,,
2011-11-30,390.295,390.295,377.568,390.295,348.9638,2455018,0,1,,,
2011-12-01,390.295,390.295,390.295,390.295,348.9638,0,0,1,,,
2011-12-02,386.052,386.052,381.81,386.052,345.1701,835625,0,1,,,
2011-12-05,381.81,386.052,377.568,381.81,341.3773,1725466,0,1,,,
2011-12-06,381.81,381.81,373.325,381.81,341.3773,1892827,0,1,,,
2011-12-07,386.052,386.052,377.568,386.052,345.1701,3006601,0,1,,,
2011-12-08,381.81,381.81,377.568,381.81,341.3773,533315,0,1,,,
2011-12-09,377.568,377.568,369.083,377.568,337.5845,2955921,0,1,,,
2011-12-12,466.657,466.657,373.325,466.657,417.2392,152544631,0,1,,,
2011-12-13,500.595,543.018,458.172,500.595,447.5833,121840411,0,1,,,
2011-12-14,458.172,500.595,458.172,458.172,409.6527,32515134,0,1,,,
2011-12-15,483.626,483.626,449.687,483.626,432.4113,31195695,0,1,,,
2011-12-16,492.111,500.595,483.626,492.111,439.9977,16244602,0,1,,,
2011-12-19,492.111,492.111,492.111,492.111,439.9977,0,0,1,,,
2011-12-20,492.111,492.111,475.141,492.111,439.9977,4858177,0,1,,,
2011-12-21,492.111,500.595,483.626,492.111,439.9977,5328437,0,1,,,
2011-12-22,500.595,517.565,483.626,500.595,447.5833,20998473,0,1,,,
2011-12-23,500.595,500.595,492.111,500.595,447.5833,2487429,0,1,,,
2011-12-27,492.111,500.595,449.687,492.111,439.9977,1198044,0,1,,,
2011-12-28,492.111,492.111,483.626,492.111,439.9977,832089,0,1,,,
2011-12-29,492.111,492.111,475.141,492.111,439.9977,1153257,0,1,,,
2011-12-30,492.111,492.111,483.626,492.111,439.9977,2420838,0,1,,,
2012-01-02,492.111,492.111,483.626,492.111,439.9977,298185,0,1,,,
2012-01-03,500.595,500.595,483.626,500.595,447.5833,9709871,0,1,,,
2012-01-04,509.08,517.565,500.595,509.08,455.1697,10102344,0,1,,,
2012-01-05,500.595,509.08,492.111,500.595,447.5833,7384500,0,1,,,
2012-01-06,500.595,500.595,492.111,500.595,447.5833,2057830,0,1,,,
2012-01-09,492.111,500.595,492.111,492.111,439.9977,671800,0,1,,,
2012-01-10,509.08,509.08,492.111,509.08,455.1697,7388035,0,1,,,
2012-01-11,509.08,509.08,500.595,509.08,455.1697,2381355,0,1,,,
2012-01-12,509.08,509.08,500.595,509.08,455.1697,2866348,0,1,,,
2012-01-13,534.534,534.534,492.111,534.534,477.9282,4,0,1,,,
2012-01-16,551.503,551.503,526.049,551.503,493.1003,25167760,0,1,,,
2012-01-17,568.473,568.473,543.018,568.473,508.2732,19643087,0,1,,,
2012-01-18,559.988,576.957,551.503,559.988,500.6866,9180681,0,1,,,
2012-01-19,559.988,568.473,551.503,559.988,500.6866,11839596,0,1,,,
2012-01-20,568.473,568.473,543.018,568.473,508.2732,4234699,0,1,,,
2012-01-24,568.473,576.957,559.988,568.473,508.2732,16973565,0,1,,,
2012-01-25,585.442,593.927,568.473,585.442,523.4452,27766567,0,1,,,
2012-01-26,610.896,610.896,585.442,610.896,546.2037,26930352,0,1,,,
2012-01-27,602.411,610.896,585.442,602.411,538.6172,14634050,0,1,,,
2012-01-30,576.957,593.927,576.957,576.957,515.8587,5172862,0,1,,,
2012-01-31,585.442,585.442,568.473,585.442,523.4452,6417461,0,1,,,
2012-02-01,585.442,602.411,576.957,585.442,523.4452,8239572,0,1,,,
2012-02-02,602.411,602.411,593.927,602.411,538.6172,7390982,0,1,,,
2012-02-03,610.896,610.896,593.927,610.896,546.2037,17040745,0,1,,,
2012-02-06,602.411,610.896,593.927,602.411,538.6172,7357392,0,1,,,
2012-02-07,585.442,602.411,576.957,585.442,523.4452,3290054,0,1,,,
2012-02-08,602.411,602.411,576.957,602.411,538.6172,4198163,0,1,,,
2012-02-09,602.411,602.411,585.442,602.411,538.6172,2820383,0,1,,,
2012-02-10,593.927,602.411,585.442,593.927,531.0316,1914631,0,1,,,
2012-02-13,602.411,602.411,585.442,602.411,538.6172,7218317,0,1,,,
2012-02-14,602.411,602.411,585.442,602.411,538.6172,4035516,0,1,,,
2012-02-15,627.865,627.865,593.927,627.865,561.3757,20913614,0,1,,,
2012-02-16,619.38,627.865,610.896,619.38,553.7892,6749825,0,1,,,
2012-02-17,627.865,636.35,619.38,627.865,561.3757,13481971,0,1,,,
2012-02-20,627.865,636.35,610.896,627.865,561.3757,4588278,0,1,,,
2012-02-21,636.35,636.35,619.38,636.35,568.9621,13508490,0,1,,,
2012-02-22,619.38,627.865,610.896,619.38,553.7892,1990061,0,1,,,
2012-02-23,619.38,627.865,610.896,619.38,553.7892,2978904,0,1,,,
2012-02-24,602.411,610.896,585.442,602.411,538.6172,8975605,0,1,,,
2012-02-27,593.927,602.411,585.442,593.927,531.0316,906341,0,1,,,
2012-02-28,593.927,602.411,593.927,593.927,531.0316,1436710,0,1,,,
2012-02-29,602.411,610.896,593.927,602.411,538.6172,1071934,0,1,,,
2012-03-01,602.411,602.411,593.927,602.411,538.6172,1132632,0,1,,,
2012-03-02,610.896,619.38,602.411,610.896,546.2037,7405125,0,1,,,
2012-03-05,619.38,619.38,593.927,619.38,553.7892,6487587,0,1,,,
2012-03-06,610.896,619.38,602.411,610.896,546.2037,1853933,0,1,,,
2012-03-07,610.896,619.38,593.927,610.896,546.2037,6871810,0,1,,,
2012-03-08,619.38,619.38,610.896,619.38,553.7892,5069735,0,1,,,
2012-03-09,610.896,619.38,610.896,610.896,546.2037,4,0,1,,,
2012-03-12,610.896,610.896,602.411,610.896,546.2037,1691876,0,1,,,
2012-03-13,610.896,610.896,602.411,610.896,546.2037,6467551,0,1,,,
2012-03-14,610.896,619.38,602.411,610.896,546.2037,5212345,0,1,,,
2012-03-15,610.896,610.896,602.411,610.896,546.2037,1404888,0,1,,,
2012-03-16,636.35,636.35,593.927,636.35,568.9621,11941545,0,1,,,
2012-03-19,627.865,636.35,619.38,627.865,561.3757,3941818,0,1,,,
2012-03-20,619.38,627.865,610.896,619.38,553.7892,932860,0,1,,,
2012-03-21,627.865,627.865,610.896,627.865,561.3757,542155,0,1,,,
2012-03-22,619.38,627.865,610.896,619.38,553.7892,415455,0,1,,,
2012-03-26,602.411,619.38,593.927,602.411,538.6172,3092049,0,1,,,
2012-03-27,627.865,627.865,593.927,627.865,561.3757,3357823,0,1,,,
2012-03-28,619.38,627.865,610.896,619.38,553.7892,1460871,0,1,,,
2012-03-29,644.834,653.319,602.411,644.834,576.5477,29727752,0,1,,,
2012-03-30,678.773,678.773,644.834,678.773,606.8926,19978987,0,1,,,
2012-04-02,670.289,678.773,661.804,670.289,599.3071,6209438,0,1,,,
2012-04-03,670.289,670.289,670.289,670.289,599.3071,0,0,1,,,
2012-04-04,653.319,670.289,644.834,653.319,584.1342,4669012,0,1,,,
2012-04-05,687.258,704.227,636.35,687.258,614.4791,16095510,0,1,,,
2012-04-09,687.258,687.258,670.289,687.258,614.4791,5434511,0,1,,,
2012-04-10,687.258,695.742,678.773,687.258,614.4791,12125406,0,1,,,
2012-04-11,695.742,695.742,670.289,695.742,622.0646,16127332,0,1,,,
2012-04-12,712.712,712.712,695.742,712.712,637.2376,29671769,0,1,,,
2012-04-13,738.166,746.65,712.712,738.166,659.9962,38145881,0,1,,,
2012-04-16,746.65,755.135,729.681,746.65,667.5817,7095743,0,1,,,
2012-04-17,831.497,856.951,738.166,831.497,743.4436,80833486,0,1,,,
2012-04-18,839.982,856.951,823.012,839.982,751.03,25780041,0,1,,,
2012-04-19,831.497,839.982,814.528,831.497,743.4436,11427087,0,1,,,
2012-04-20,865.436,865.436,814.528,865.436,773.7885,15991204,0,1,,,
2012-04-23,831.497,882.405,823.012,831.497,743.4436,7508841,0,1,,,
2012-04-24,814.528,839.982,806.043,814.528,728.2715,15344154,0,1,,,
2012-04-25,839.982,839.982,806.043,839.982,751.03,12936870,0,1,,,
2012-04-26,839.982,848.466,823.012,839.982,751.03,8002674,0,1,,,
2012-04-27,839.982,848.466,831.497,839.982,751.03,9693371,0,1,,,
2012-04-30,839.982,856.951,831.497,839.982,751.03,19363759,0,1,,,
2012-05-01,839.982,839.982,814.528,839.982,751.03,5686731,0,1,,,
2012-05-02,839.982,839.982,814.528,839.982,751.03,4,0,1,,,
2012-05-03,873.92,882.405,839.982,873.92,781.3741,50582437,0,1,,,
2012-05-04,899.374,899.374,856.951,899.374,804.1326,27018158,0,1,,,
2012-05-07,890.89,890.89,856.951,890.89,796.547,14591031,0,1,,,
2012-05-08,899.374,907.859,873.92,899.374,804.1326,16713095,0,1,,,
2012-05-09,924.828,924.828,882.405,924.828,826.8911,21159941,0,1,,,
2012-05-10,933.313,933.313,907.859,933.313,834.4775,9583762,0,1,,,
2012-05-11,958.767,967.252,916.344,958.767,857.236,12579755,0,1,,,
2012-05-14,924.828,950.282,873.92,924.828,826.8911,9528367,0,1,,,
2012-05-15,924.828,933.313,899.374,924.828,826.8911,6384460,0,1,,,
2012-05-16,882.405,907.859,865.436,882.405,788.9605,6168187,0,1,,,
2012-05-21,899.374,899.374,856.951,899.374,804.1326,6574214,0,1,,,
2012-05-22,899.374,916.344,890.89,899.374,804.1326,2537519,0,1,,,
2012-05-23,890.89,899.374,882.405,890.89,796.547,2984208,0,1,,,
2012-05-24,899.374,899.374,882.405,899.374,804.1326,1321207,0,1,,,
2012-05-25,890.89,907.859,873.92,890.89,796.547,2497447,0,1,,,
2012-05-28,890.89,890.89,865.436,890.89,796.547,2092010,0,1,,,
2012-05-29,865.436,882.405,856.951,865.436,773.7885,3080853,0,1,,,
2012-05-30,831.497,865.436,823.012,831.497,743.4436,4990769,0,1,,,
2012-05-31,823.012,831.497,797.558,823.012,735.8571,3897620,0,1,,,
2012-06-01,797.558,814.528,789.074,797.558,713.0986,438438,0,1,,,
2012-06-04,755.135,797.558,729.681,755.135,675.1681,5205274,0,1,,,
2012-06-05,780.589,806.043,763.62,780.589,697.9266,7939619,0,1,,,
2012-06-06,814.528,814.528,772.104,814.528,757.7127,2872241,0,1,,,
2012-06-07,823.012,831.497,806.043,823.012,765.6049,4184019,0,1,,,
2012-06-08,823.012,823.012,806.043,823.012,765.6049,451403,0,1,,,
2012-06-11,806.043,839.982,797.558,806.043,749.8196,3508094,0,1,,,
2012-06-12,806.043,814.528,797.558,806.043,749.8196,1117310,0,1,,,
2012-06-13,789.074,814.528,780.589,789.074,734.0341,5218238,0,1,,,
2012-06-14,772.104,789.074,763.62,772.104,718.2479,1011826,0,1,,,
2012-06-15,780.589,780.589,755.135,780.589,726.141,1309421,0,1,,,
2012-06-18,797.558,814.528,780.589,797.558,741.9264,3897031,0,1,,,
2012-06-19,789.074,806.043,763.62,789.074,734.0341,2093188,0,1,,,
2012-06-20,831.497,831.497,789.074,831.497,773.498,6822309,0,1,,,
2012-06-21,839.982,856.951,823.012,839.982,781.3912,6630197,0,1,,,
2012-06-22,831.497,831.497,746.65,831.497,773.498,2008919,0,1,,,
2012-06-25,831.497,839.982,814.528,823.012,765.6049,1035397,0,1,,,
2012-06-26,823.012,831.497,814.528,823.012,765.6049,1617624,0,1,,,
2012-06-27,823.012,831.497,814.528,823.012,765.6049,4325451,0,1,,,
2012-06-28,823.012,831.497,806.043,814.528,757.7127,1173883,0,1,,,
2012-06-29,814.528,839.982,806.043,839.982,781.3912,2812722,0,1,,,
2012-07-02,865.436,865.436,848.466,865.436,805.0697,9607923,0,1,,,
2012-07-03,873.92,890.89,865.436,873.92,812.9619,3146265,0,1,,,
2012-07-04,865.436,882.405,848.466,865.436,805.0697,5705588,0,1,,,
2012-07-05,848.466,865.436,839.982,848.466,789.2834,3288875,0,1,,,
2012-07-06,831.497,848.466,823.012,831.497,773.498,3067299,0,1,,,
2012-07-09,823.012,831.497,814.528,823.012,765.6049,1954114,0,1,,,
2012-07-10,839.982,839.982,823.012,839.982,781.3912,3711402,0,1,,,
2012-07-11,814.528,831.497,806.043,814.528,757.7127,3826904,0,1,,,
2012-07-12,814.528,814.528,789.074,814.528,757.7127,1712501,0,1,,,
2012-07-13,823.012,831.497,806.043,823.012,765.6049,1716627,0,1,,,
2012-07-16,814.528,831.497,797.558,814.528,757.7127,3598257,0,1,,,
2012-07-17,831.497,839.982,806.043,831.497,773.498,3825137,0,1,,,
2012-07-18,814.528,839.982,806.043,814.528,757.7127,2541055,0,1,,,
2012-07-19,806.043,823.012,797.558,806.043,749.8196,5819323,0,1,,,
2012-07-20,797.558,806.043,789.074,797.558,741.9264,3883477,0,1,,,
2012-07-23,738.166,789.074,729.681,738.166,686.6771,12378804,0,1,,,
2012-07-24,755.135,763.62,729.681,755.135,702.4625,10063450,0,1,,,
2012-07-25,763.62,763.62,738.166,763.62,710.3557,3095585,0,1,,,
2012-07-26,772.104,780.589,755.135,772.104,718.2479,2368980,0,1,,,
2012-07-27,772.104,789.074,755.135,772.104,718.2479,3781528,0,1,,,
2012-07-30,772.104,780.589,763.62,772.104,718.2479,5717963,0,1,,,
2012-07-31,772.104,772.104,755.135,772.104,718.2479,1095506,0,1,,,
2012-08-01,755.135,772.104,738.166,755.135,702.4625,3186337,0,1,,,
2012-08-02,738.166,755.135,729.681,738.166,686.6771,3374913,0,1,,,
2012-08-03,746.65,746.65,721.196,746.65,694.5694,1700715,0,1,,,
2012-08-06,746.65,763.62,738.166,746.65,694.5694,7747507,0,1,,,
2012-08-07,763.62,763.62,746.65,763.62,710.3557,9594958,0,1,,,
2012-08-08,763.62,772.104,755.135,763.62,710.3557,4641315,0,1,,,
2012-08-09,780.589,780.589,746.65,780.589,726.141,16343015,0,1,,,
2012-08-10,797.558,814.528,780.589,797.558,741.9264,21137548,0,1,,,
2012-08-13,780.589,797.558,780.589,780.589,726.141,5446886,0,1,,,
2012-08-14,780.589,780.589,763.62,780.589,726.141,3814529,0,1,,,
2012-08-15,780.589,780.589,755.135,780.589,726.141,2185119,0,1,,,
2012-08-16,789.074,789.074,763.62,789.074,734.0341,1972971,0,1,,,
2012-08-23,780.589,780.589,772.104,780.589,726.141,780821,0,1,,,
2012-08-24,780.589,780.589,763.62,780.589,726.141,1044826,0,1,,,
2012-08-27,772.104,780.589,772.104,772.104,718.2479,16500,0,1,,,
2012-08-28,763.62,772.104,755.135,763.62,710.3557,2027187,0,1,,,
2012-08-29,746.65,763.62,729.681,746.65,694.5694,4908267,0,1,,,
2012-08-30,729.681,746.65,721.196,729.681,678.784,1252849,0,1,,,
2012-08-31,763.62,763.62,704.227,763.62,710.3557,6571857,0,1,,,
2012-09-03,772.104,772.104,746.65,772.104,718.2479,5136326,0,1,,,
2012-09-04,772.104,780.589,755.135,772.104,718.2479,10628588,0,1,,,
2012-09-05,763.62,763.62,738.166,763.62,710.3557,4431525,0,1,,,
2012-09-06,789.074,789.074,755.135,789.074,734.0341,9131770,0,1,,,
2012-09-07,797.558,797.558,780.589,797.558,741.9264,9031000,0,1,,,
2012-09-10,797.558,797.558,780.589,797.558,741.9264,3020744,0,1,,,
2012-09-11,789.074,797.558,780.589,789.074,734.0341,952306,0,1,,,
2012-09-12,789.074,789.074,780.589,789.074,734.0341,2445589,0,1,,,
2012-09-13,780.589,789.074,772.104,780.589,726.141,2405516,0,1,,,
2012-09-14,789.074,789.074,780.589,789.074,734.0341,5586550,0,1,,,
2012-09-17,780.589,789.074,772.104,780.589,726.141,2054295,0,1,,,
2012-09-18,772.104,780.589,763.62,772.104,718.2479,1281724,0,1,,,
2012-09-19,772.104,772.104,763.62,772.104,718.2479,1228098,0,1,,,
2012-09-20,763.62,772.104,755.135,763.62,710.3557,781410,0,1,,,
2012-09-21,780.589,789.074,763.62,780.589,726.141,6263064,0,1,,,
2012-09-24,873.92,873.92,780.589,873.92,812.9619,31350091,0,1,,,
2012-09-25,916.344,924.828,873.92,916.344,852.4267,28335829,0,1,,,
2012-09-26,890.89,916.344,865.436,890.89,828.7482,7436947,0,1,,,
2012-09-27,907.859,907.859,890.89,907.859,844.5336,2755560,0,1,,,
2012-09-28,882.405,907.859,873.92,882.405,820.855,4421507,0,1,,,
2012-10-01,890.89,890.89,848.466,890.89,828.7482,4558224,0,1,,,
2012-10-02,890.89,899.374,873.92,890.89,828.7482,4849927,0,1,,,
2012-10-03,950.282,992.706,890.89,950.282,883.9975,58673505,0,1,,,
2012-10-04,958.767,975.736,933.313,958.767,891.8907,7393928,0,1,,,
2012-10-05,967.252,967.252,907.859,967.252,899.7838,6819362,0,1,,,
2012-10-08,967.252,975.736,933.313,967.252,899.7838,14411884,0,1,,,
2012-10-09,967.252,975.736,950.282,967.252,899.7838,2506876,0,1,,,
2012-10-10,941.798,967.252,899.374,941.798,876.1052,5053824,0,1,,,
2012-10-11,941.798,941.798,924.828,941.798,876.1052,3077906,0,1,,,
2012-10-12,924.828,941.798,907.859,924.828,860.319,2533984,0,1,,,
2012-10-15,950.282,967.252,916.344,950.282,883.9975,6157580,0,1,,,
2012-10-16,950.282,958.767,933.313,950.282,883.9975,2623557,0,1,,,
2012-10-17,958.767,967.252,941.798,958.767,891.8907,5038502,0,1,,,
2012-10-18,992.706,1001.19,958.767,992.706,923.4624,22611383,0,1,,,
2012-10-19,1018.16,1043.61,992.706,1018.16,947.1409,20849970,0,1,,,
2012-10-22,1069.0699,1077.55,1001.19,1069.0699,994.4996,35811670,0,1,,,
2012-10-23,1060.58,1103.01,1052.1,1060.58,986.6019,31907567,0,1,,,
2012-10-24,1069.0699,1077.55,1043.61,1069.0699,994.4996,6895382,0,1,,,
2012-10-25,1128.46,1136.95,1060.58,1128.46,1049.7472,30450821,0,1,,,
2012-10-29,1119.98,1128.46,1052.1,1119.98,1041.8586,6351459,0,1,,,
2012-10-30,1170.88,1170.88,1103.01,1170.88,1089.2081,18392006,0,1,,,
2012-10-31,1196.34,1221.79,1170.88,1196.34,1112.8922,26602113,0,1,,,
2012-11-01,1179.37,1196.34,1170.88,1179.37,1097.106,8149998,0,1,,,
2012-11-02,1187.85,1196.34,1170.88,1187.85,1104.9945,6636090,0,1,,,
2012-11-05,1170.88,1187.85,1153.91,1170.88,1089.2081,5178166,0,1,,,
2012-11-06,1170.88,1179.37,1153.91,1170.88,1089.2081,13164928,0,1,,,
2012-11-07,1264.21,1264.21,1170.88,1264.21,1176.0282,36159356,0,1,,,
2012-11-08,1238.76,1255.73,1221.79,1238.76,1152.3535,12058815,0,1,,,
2012-11-09,1272.7,1289.67,1221.79,1272.7,1183.926,31630597,0,1,,,
2012-11-12,1298.15,1298.15,1272.7,1298.15,1207.6008,8220714,0,1,,,
2012-11-13,1272.7,1298.15,1238.76,1272.7,1183.926,4565295,0,1,,,
2012-11-14,1255.73,1272.7,1238.76,1255.73,1168.1398,4358452,0,1,,,
2012-11-19,1255.73,1281.1801,1238.76,1255.73,1168.1398,8685671,0,1,,,
2012-11-20,1272.7,1272.7,1264.21,1272.7,1183.926,4994894,0,1,,,
2012-11-21,1272.7,1281.1801,1255.73,1272.7,1183.926,6132829,0,1,,,
2012-11-22,1357.55,1357.55,1272.7,1357.55,1262.8577,34345495,0,1,,,
2012-11-23,1383,1391.48,1332.09,1383,1286.5323,17750260,0,1,,,
2012-11-26,1442.39,1450.88,1374.52,1442.39,1341.7798,12894440,0,1,,,
2012-11-27,1467.85,1476.33,1433.91,1467.85,1365.4639,18384345,0,1,,,
2012-11-28,1476.33,1476.33,1425.42,1476.33,1373.3523,13162571,0,1,,,
2012-11-29,1535.72,1544.21,1484.8199,1535.72,1428.5997,18707870,0,1,,,
2012-11-30,1603.6,1620.5699,1535.72,1603.6,1491.7448,36738047,0,1,,,
2012-12-03,1535.72,1620.5699,1527.24,1535.72,1428.5997,19142183,0,1,,,
2012-12-04,1586.63,1595.12,1501.79,1586.63,1475.9586,17316536,0,1,,,
2012-12-05,1671.48,1679.96,1569.66,1671.48,1554.8901,22312609,0,1,,,
2012-12-06,1679.96,1688.45,1654.51,1679.96,1562.7786,14134914,0,1,,,
2012-12-07,1718.14,1718.14,1679.96,1718.14,1598.2957,10158917,0,1,,,
2012-12-10,1781.78,1781.78,1696.9301,1781.78,1657.4965,9036303,0,1,,,
2012-12-11,1739.36,1781.78,1696.9301,1739.36,1618.0354,14786678,0,1,,,
2012-12-12,1662.99,1739.36,1654.51,1662.99,1546.9923,9931448,0,1,,,
2012-12-13,1595.12,1662.99,1510.27,1595.12,1483.8563,25287977,0,1,,,
2012-12-14,1646.02,1654.51,1595.12,1646.02,1531.2061,12359357,0,1,,,
2012-12-17,1662.99,1696.9301,1646.02,1662.99,1546.9923,14393616,0,1,,,
2012-12-18,1629.0601,1679.96,1603.6,1629.0601,1515.4291,12386465,0,1,,,
2012-12-19,1552.6899,1637.54,1527.24,1552.6899,1444.3861,29834415,0,1,,,
2012-12-20,1433.91,1561.1801,1425.42,1433.91,1333.8914,39503625,0,1,,,
2012-12-21,1416.9399,1442.39,1383,1416.9399,1318.105,19990773,0,1,,,
2012-12-26,1493.3,1493.3,1416.9399,1493.3,1389.1388,4,0,1,,,
2012-12-27,1501.79,1603.6,1484.8199,1501.79,1397.0365,39998636,0,1,,,
2012-12-28,1493.3,1527.24,1467.85,1493.3,1389.1388,13141946,0,1,,,
2013-01-02,1493.3,1552.6899,1476.33,1493.3,1389.1388,16391338,0,1,,,
2013-01-03,1518.75,1527.24,1493.3,1518.75,1412.8135,8626151,0,1,,,
2013-01-04,1501.79,1535.72,1476.33,1501.79,1397.0365,10055790,0,1,,,
2013-01-07,1484.8199,1510.27,1476.33,1484.8199,1381.2502,7211835,0,1,,,
2013-01-08,1484.8199,1527.24,1484.8199,1484.8199,1381.2502,10691053,0,1,,,
2013-01-09,1467.85,1552.6899,1467.85,1467.85,1365.4639,62946509,0,1,,,
2013-01-10,1476.33,1510.27,1467.85,1476.33,1373.3523,20469873,0,1,,,
2013-01-11,1493.3,1510.27,1476.33,1493.3,1389.1388,8318538,0,1,,,
2013-01-14,1493.3,1510.27,1484.8199,1493.3,1389.1388,8191249,0,1,,,
2013-01-15,1561.1801,1561.1801,1484.8199,1561.1801,1452.2839,40859011,0,1,,,
2013-01-16,1739.36,1760.5699,1561.1801,1739.36,1618.0354,74058910,0,1,,,
2013-01-17,1696.9301,1802.99,1688.45,1696.9301,1578.5651,25501303,0,1,,,
2013-01-18,1671.48,1718.14,1671.48,1671.48,1554.8901,12585648,0,1,,,
2013-01-21,1654.51,1696.9301,1646.02,1654.51,1539.1039,10920291,0,1,,,
2013-01-22,1760.5699,1760.5699,1654.51,1760.5699,1637.7657,28415384,0,1,,,
2013-01-23,1718.14,1802.99,1671.48,1718.14,1598.2957,22841210,0,1,,,
2013-01-25,1781.78,1824.2,1696.9301,1781.78,1657.4965,33647176,0,1,,,
2013-01-28,1760.5699,1824.2,1739.36,1760.5699,1637.7657,13681154,0,1,,,
